"Season","Player_URL","comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro"
"2020","https://www.transfermarkt.com/milot-rashica/profil/spieler/291739","Bundesliga","Europe","Germany",2020,"SV Werder Bremen","7","Milot Rashica","Right Winger",1996-06-28,25,"Kosovo","Besiktas JK","1.78","right","2018-01-31","Vitesse Arnhem",NA,9e+06
"2020","https://www.transfermarkt.com/suat-serdar/profil/spieler/261905","Bundesliga","Europe","Germany",2020,"FC Schalke 04","8","Suat Serdar","Central Midfield",1997-04-11,24,"Germany","Hellas Verona","1.84","right","2018-07-01","1.FSV Mainz 05",NA,9e+06
"2020","https://www.transfermarkt.com/tuta/profil/spieler/546213","Bundesliga","Europe","Germany",2020,"Eintracht Frankfurt","35","Tuta","Centre-Back",1999-07-04,21,"Brazil","Eintracht Frankfurt","1.85","right","2019-01-31","São Paulo FC U20",NA,9e+06
"2020","https://www.transfermarkt.com/waldemar-anton/profil/spieler/193004","Bundesliga","Europe","Germany",2020,"VfB Stuttgart","2","Waldemar Anton","Centre-Back",1996-07-20,24,"Germany","Borussia Dortmund","1.89","right","2020-07-28","Hannover 96",NA,9e+06
"2020","https://www.transfermarkt.com/jerome-boateng/profil/spieler/26485","Bundesliga","Europe","Germany",2020,"Bayern Munich","17","Jérôme Boateng","Centre-Back",1988-09-03,32,"Germany","LASK","1.92","right","2011-07-14","Manchester City",NA,8500000
"2020","https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144","Bundesliga","Europe","Germany",2020,"VfL Wolfsburg","34","Marin Pongračić","Centre-Back",1997-09-11,23,"Croatia","ACF Fiorentina","1.93","right","2020-01-15","Red Bull Salzburg",NA,8500000
"2020","https://www.transfermarkt.com/dedryck-boyata/profil/spieler/88262","Bundesliga","Europe","Germany",2020,"Hertha BSC","20","Dedryck Boyata","Centre-Back",1990-11-28,30,"Belgium","Without Club","1.88","right","2019-07-01","Celtic FC",NA,8e+06
"2020","https://www.transfermarkt.com/demarai-gray/profil/spieler/292417","Bundesliga","Europe","Germany",2020,"Bayer 04 Leverkusen","28","Demarai Gray","Left Winger",1996-06-28,25,"Jamaica","Al-Ettifaq FC","1.83","right","2021-01-31","Leicester City",NA,8e+06
"2020","https://www.transfermarkt.com/florian-muller/profil/spieler/284769","Bundesliga","Europe","Germany",2020,"1.FSV Mainz 05","1","Florian Müller","Goalkeeper",1997-11-13,23,"Germany","SC Freiburg","1.9","left","2017-07-01","1.FSV Mainz 05 II",NA,8e+06
"2020","https://www.transfermarkt.com/hannes-wolf/profil/spieler/321070","Bundesliga","Europe","Germany",2020,"Borussia Mönchengladbach","11","Hannes Wolf","Right Winger",1999-04-16,22,"Austria","New York City FC","1.79","left","2021-07-01","RB Leipzig",NA,8e+06
"2020","https://www.transfermarkt.com/josh-sargent/profil/spieler/393325","Bundesliga","Europe","Germany",2020,"SV Werder Bremen","19","Josh Sargent","Centre-Forward",2000-02-20,21,"United States","Norwich City","1.85","right","2019-01-01","SV Werder Bremen II",NA,8e+06
"2020","https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648","Bundesliga","Europe","Germany",2020,"Bayern Munich","14","Joshua Zirkzee","Centre-Forward",2001-05-22,20,"Netherlands","Manchester United","1.93","right","2020-07-01","FC Bayern Munich II",NA,8e+06
"2020","https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938","Bundesliga","Europe","Germany",2020,"VfB Stuttgart","4","Marc Oliver Kempf","Centre-Back",1995-01-28,26,"Germany","Como 1907","1.86","left","2018-07-01","SC Freiburg",NA,8e+06
"2020","https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418","Bundesliga","Europe","Germany",2020,"Hertha BSC","-","Ondrej Duda","Central Midfield",1994-12-05,26,"Slovakia","Hellas Verona","1.8","right","2016-07-20","Legia Warszawa",NA,8e+06
"2020","https://www.transfermarkt.com/paulo-otavio/profil/spieler/221611","Bundesliga","Europe","Germany",2020,"VfL Wolfsburg","6","Paulo Otávio","Left-Back",1994-11-23,26,"Brazil","Al-Sadd SC","1.73","left","2019-07-01","FC Ingolstadt 04",NA,8e+06
"2020","https://www.transfermarkt.com/pavel-kaderabek/profil/spieler/143798","Bundesliga","Europe","Germany",2020,"TSG 1899 Hoffenheim","3","Pavel Kaderabek","Right-Back",1992-04-25,29,"Czech Republic","TSG 1899 Hoffenheim","1.82","right","2015-07-01","AC Sparta Prague",NA,8e+06
"2020","https://www.transfermarkt.com/chris-richards/profil/spieler/578539","Bundesliga","Europe","Germany",2020,"Bayern Munich","41","Chris Richards","Centre-Back",2000-03-28,21,"United States","Crystal Palace","1.88","right","2020-07-01","FC Bayern Munich II",NA,7500000
"2020","https://www.transfermarkt.com/keven-schlotterbeck/profil/spieler/413843","Bundesliga","Europe","Germany",2020,"SC Freiburg","31","Keven Schlotterbeck","Centre-Back",1997-04-28,24,"Germany","FC Augsburg","1.88","left","2018-07-01","SC Freiburg II",NA,7500000
"2020","https://www.transfermarkt.com/marco-friedl/profil/spieler/156990","Bundesliga","Europe","Germany",2020,"SV Werder Bremen","32","Marco Friedl","Centre-Back",1998-03-16,23,"Austria","SV Werder Bremen","1.87","left","2019-07-01","Bayern Munich",NA,7500000
"2020","https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284","Bundesliga","Europe","Germany",2020,"SV Werder Bremen","35","Maximilian Eggestein","Central Midfield",1996-12-08,24,"Germany","SC Freiburg","1.81","right","2015-07-01","SV Werder Bremen II",NA,7500000
"2020","https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198","Bundesliga","Europe","Germany",2020,"1.FC Union Berlin","4","Nico Schlotterbeck","Centre-Back",1999-12-01,21,"Germany","Borussia Dortmund","1.91","left","2020-07-31","SC Freiburg",NA,7500000
"2020","https://www.transfermarkt.com/robin-knoche/profil/spieler/94201","Bundesliga","Europe","Germany",2020,"1.FC Union Berlin","31","Robin Knoche","Centre-Back",1992-05-22,29,"Germany","1.FC Nuremberg","1.89","right","2020-08-04","VfL Wolfsburg",NA,7500000
"2020","https://www.transfermarkt.com/robin-quaison/profil/spieler/206542","Bundesliga","Europe","Germany",2020,"1.FSV Mainz 05","7","Robin Quaison","Centre-Forward",1993-10-09,27,"Sweden","Aris Thessaloniki","1.83","right","2017-01-31","US Palermo",NA,7500000
"2020","https://www.transfermarkt.com/amos-pieper/profil/spieler/334221","Bundesliga","Europe","Germany",2020,"Arminia Bielefeld","2","Amos Pieper","Centre-Back",1998-01-17,23,"Germany","SV Werder Bremen","1.92","right","2019-01-28","Borussia Dortmund II",NA,7e+06
"2020","https://www.transfermarkt.com/arne-maier/profil/spieler/296397","Bundesliga","Europe","Germany",2020,"Hertha BSC","-","Arne Maier","Central Midfield",1999-01-08,22,"Germany","FC Augsburg","1.86","right","2017-07-01","Hertha BSC U19",NA,7e+06
"2020","https://www.transfermarkt.com/christoph-kramer/profil/spieler/82097","Bundesliga","Europe","Germany",2020,"Borussia Mönchengladbach","6","Christoph Kramer","Defensive Midfield",1991-02-19,30,"Germany","Without Club","1.91","right","2016-07-01","Bayer 04 Leverkusen",NA,7e+06
"2020","https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137","Bundesliga","Europe","Germany",2020,"1.FC Köln","8","Ismail Jakobs","Left-Back",1999-08-17,21,"Senegal","Galatasaray","1.84","left","2019-07-01","1.FC Köln II",NA,7e+06
"2020","https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405","Bundesliga","Europe","Germany",2020,"FC Augsburg","6","Jeffrey Gouweleeuw","Centre-Back",1991-07-10,29,"Netherlands","FC Augsburg","1.88","right","2016-01-09","AZ Alkmaar",NA,7e+06
"2020","https://www.transfermarkt.com/jerome-roussillon/profil/spieler/127076","Bundesliga","Europe","Germany",2020,"VfL Wolfsburg","15","Jérôme Roussillon","Left-Back",1993-01-06,28,"Guadeloupe","1.FC Union Berlin","1.75","left","2018-08-06","Montpellier HSC",NA,7e+06
"2020","https://www.transfermarkt.com/mateu-morey/profil/spieler/388513","Bundesliga","Europe","Germany",2020,"Borussia Dortmund","2","Mateu Morey","Right-Back",2000-03-02,21,"Spain","RCD Mallorca","1.73","right","2019-07-01","FC Barcelona U19",NA,7e+06
"2020","https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660","Bundesliga","Europe","Germany",2020,"Hertha BSC","17","Maximilian Mittelstädt","Left-Back",1997-03-18,24,"Germany","VfB Stuttgart","1.8","left","2015-08-19","Hertha BSC U19",NA,7e+06
"2020","https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891","Bundesliga","Europe","Germany",2020,"VfL Wolfsburg","17","Maximilian Philipp","Second Striker",1994-03-01,27,"Germany","SC Freiburg","1.83","right","2021-07-01","Dynamo Moscow",NA,7e+06
"2020","https://www.transfermarkt.com/michael-cuisance/profil/spieler/344600","Bundesliga","Europe","Germany",2020,"Bayern Munich","11","Michaël Cuisance","Central Midfield",1999-08-16,21,"France","Hertha BSC","1.81","left","2019-08-18","Borussia Mönchengladbach",NA,7e+06
"2020","https://www.transfermarkt.com/ritsu-doan/profil/spieler/358504","Bundesliga","Europe","Germany",2020,"Arminia Bielefeld","8","Ritsu Doan","Right Winger",1998-06-16,23,"Japan","SC Freiburg","1.72","left","2020-09-05","PSV Eindhoven",NA,7e+06
"2020","https://www.transfermarkt.com/robert-andrich/profil/spieler/159088","Bundesliga","Europe","Germany",2020,"1.FC Union Berlin","30","Robert Andrich","Defensive Midfield",1994-09-22,26,"Germany","Bayer 04 Leverkusen","1.87","right","2019-07-01","1.FC Heidenheim 1846",NA,7e+06
"2020","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","Bundesliga","Europe","Germany",2020,"Eintracht Frankfurt","1","Kevin Trapp","Goalkeeper",1990-07-08,30,"Germany","Eintracht Frankfurt","1.89","right","2019-08-07","Paris Saint-Germain",NA,6500000
"2020","https://www.transfermarkt.com/santiago-ascacibar/profil/spieler/423436","Bundesliga","Europe","Germany",2020,"Hertha BSC","18","Santiago Ascacíbar","Central Midfield",1997-02-25,24,"Argentina","Club Estudiantes de La Plata","1.69","right","2020-01-01","VfB Stuttgart",NA,6500000
"2020","https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005","Bundesliga","Europe","Germany",2020,"FC Schalke 04","20","Sead Kolasinac","Centre-Back",1993-06-20,28,"Bosnia-Herzegovina","Atalanta BC","1.83","left","2021-01-04","Arsenal FC",NA,6500000
"2020","https://www.transfermarkt.com/wendell/profil/spieler/228433","Bundesliga","Europe","Germany",2020,"Bayer 04 Leverkusen","18","Wendell","Left-Back",1993-07-20,27,"Brazil","São Paulo Futebol Clube","1.76","left","2014-07-01","Grêmio Foot-Ball Porto Alegrense",NA,6500000
"2020","https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778","Bundesliga","Europe","Germany",2020,"Bayern Munich","35","Alexander Nübel","Goalkeeper",1996-09-30,24,"Germany","VfB Stuttgart","1.93","right","2020-07-01","FC Schalke 04",NA,6e+06
"2020","https://www.transfermarkt.com/charles-aranguiz/profil/spieler/89701","Bundesliga","Europe","Germany",2020,"Bayer 04 Leverkusen","20","Charles Aránguiz","Central Midfield",1989-04-17,32,"Chile","Club Universidad de Chile","1.71","right","2015-08-13","Sport Club Internacional",NA,6e+06
"2020","https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906","Bundesliga","Europe","Germany",2020,"Eintracht Frankfurt","24","Danny da Costa","Centre-Back",1993-07-13,27,"Germany","1.FSV Mainz 05","1.87","right","2017-07-01","Bayer 04 Leverkusen",NA,6e+06
"2020","https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847","Bundesliga","Europe","Germany",2020,"Eintracht Frankfurt","28","Dominik Kohr","Defensive Midfield",1994-01-31,27,"Germany","1.FSV Mainz 05","1.83","right","2019-07-03","Bayer 04 Leverkusen",NA,6e+06
"2020","https://www.transfermarkt.com/douglas-costa/profil/spieler/75615","Bundesliga","Europe","Germany",2020,"Bayern Munich","11","Douglas Costa","Right Winger",1990-09-14,30,"Brazil","Sydney FC","1.72","left","2020-10-04","Juventus FC",NA,6e+06
"2020","https://www.transfermarkt.com/konstantinos-mavropanos/profil/spieler/415912","Bundesliga","Europe","Germany",2020,"VfB Stuttgart","5","Konstantinos Mavropanos","Centre-Back",1997-12-11,23,"Greece","West Ham United","1.94","right","2022-07-01","Arsenal FC",NA,6e+06
"2020","https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015","Bundesliga","Europe","Germany",2020,"Bayer 04 Leverkusen","1","Lukas Hradecky","Goalkeeper",1989-11-24,31,"Finland","Bayer 04 Leverkusen","1.92","right","2018-07-01","Eintracht Frankfurt",NA,6e+06
"2020","https://www.transfermarkt.com/marton-dardai/profil/spieler/432281","Bundesliga","Europe","Germany",2020,"Hertha BSC","31","Márton Dárdai","Centre-Back",2002-02-12,19,"Hungary","Hertha BSC","1.88","left","2020-07-01","Hertha BSC II",NA,6e+06
"2020","https://www.transfermarkt.com/munas-dabbur/profil/spieler/145866","Bundesliga","Europe","Germany",2020,"TSG 1899 Hoffenheim","10","Munas Dabbur","Centre-Forward",1992-05-14,29,"Israel","Shabab Al-Ahli Club","1.82","right","2020-01-07","Sevilla FC",NA,6e+06
"2020","https://www.transfermarkt.com/nemanja-radonjic/profil/spieler/245078","Bundesliga","Europe","Germany",2020,"Hertha BSC","24","Nemanja Radonjić","Left Winger",1996-02-15,25,"Serbia","Red Star Belgrade","1.82","both","2021-02-01","Olympique Marseille",NA,6e+06
"2020","https://www.transfermarkt.com/nico-schulz/profil/spieler/85867","Bundesliga","Europe","Germany",2020,"Borussia Dortmund","14","Nico Schulz","Left-Back",1993-04-01,28,"Germany","MKE Ankaragücü","1.8","left","2019-07-01","TSG 1899 Hoffenheim",NA,6e+06
"2020","https://www.transfermarkt.com/santiago-arias/profil/spieler/120443","Bundesliga","Europe","Germany",2020,"Bayer 04 Leverkusen","2","Santiago Arias","Right-Back",1992-01-13,29,"Colombia","Esporte Clube Bahia","1.78","right","2020-09-24","Atlético de Madrid",NA,6e+06
"2020","https://www.transfermarkt.com/stefan-ortega/profil/spieler/85941","Bundesliga","Europe","Germany",2020,"Arminia Bielefeld","1","Stefan Ortega","Goalkeeper",1992-11-06,28,"Germany","Manchester City","1.85","right","2017-07-01","TSV 1860 Munich",NA,6e+06
"2020","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","Bundesliga","Europe","Germany",2020,"Borussia Mönchengladbach","1","Yann Sommer","Goalkeeper",1988-12-17,32,"Switzerland","Inter Milan","1.83","right","2014-07-01","FC Basel 1893",NA,6e+06
"2020","https://www.transfermarkt.com/almamy-toure/profil/spieler/216181","Bundesliga","Europe","Germany",2020,"Eintracht Frankfurt","18","Almamy Touré","Centre-Back",1996-04-28,25,"Mali","1.FC Kaiserslautern","1.81","right","2019-01-31","AS Monaco",NA,5500000
"2020","https://www.transfermarkt.com/jacob-bruun-larsen/profil/spieler/293281","Bundesliga","Europe","Germany",2020,"TSG 1899 Hoffenheim","-","Jacob Bruun Larsen","Left Winger",1998-09-19,22,"Denmark","VfB Stuttgart","1.83","right","2020-01-31","Borussia Dortmund",NA,5500000
"2020","https://www.transfermarkt.com/jiri-pavlenka/profil/spieler/260053","Bundesliga","Europe","Germany",2020,"SV Werder Bremen","1","Jiri Pavlenka","Goalkeeper",1992-04-14,29,"Czech Republic","PAOK Thessaloniki","1.96","right","2017-07-01","SK Slavia Prague",NA,5500000
"2020","https://www.transfermarkt.com/lars-bender/profil/spieler/30059","Bundesliga","Europe","Germany",2020,"Bayer 04 Leverkusen","8","Lars Bender","Defensive Midfield",1989-04-27,32,"Germany",NA,"1.85","right","2009-08-18","TSV 1860 Munich",NA,5500000
"2020","https://www.transfermarkt.com/noah-katterbach/profil/spieler/469949","Bundesliga","Europe","Germany",2020,"1.FC Köln","3","Noah Katterbach","Left-Back",2001-04-13,20,"Germany","Hamburger SV","1.8","left","2019-07-01","1.FC Köln U19",NA,5500000
"2020","https://www.transfermarkt.com/sven-bender/profil/spieler/29993","Bundesliga","Europe","Germany",2020,"Bayer 04 Leverkusen","5","Sven Bender","Defensive Midfield",1989-04-27,32,"Germany",NA,"1.86","right","2017-07-13","Borussia Dortmund",NA,5500000
"2020","https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763","Bundesliga","Europe","Germany",2020,"Hertha BSC","1","Alexander Schwolow","Goalkeeper",1992-06-02,29,"Germany","1.FC Union Berlin","1.9","right","2020-08-04","SC Freiburg",NA,5e+06
"2020","https://www.transfermarkt.com/bartosz-bialek/profil/spieler/535551","Bundesliga","Europe","Germany",2020,"VfL Wolfsburg","21","Bartosz Bialek","Centre-Forward",2001-11-11,19,"Poland","VfL Wolfsburg","1.91","right","2020-08-19","Zaglebie Lubin",NA,5e+06
"2020","https://www.transfermarkt.com/carlos-gruezo/profil/spieler/189475","Bundesliga","Europe","Germany",2020,"FC Augsburg","25","Carlos Gruezo","Defensive Midfield",1995-04-19,26,"Ecuador","LDU Quito","1.72","right","2019-07-02","FC Dallas",NA,5e+06
"2020","https://www.transfermarkt.com/christopher-lenz/profil/spieler/159844","Bundesliga","Europe","Germany",2020,"1.FC Union Berlin","25","Christopher Lenz","Left-Back",1994-09-22,26,"Germany","TSG 1899 Hoffenheim","1.8","left","2016-07-01","Borussia Mönchengladbach II",NA,5e+06
"2020","https://www.transfermarkt.com/dominique-heintz/profil/spieler/110036","Bundesliga","Europe","Germany",2020,"SC Freiburg","23","Dominique Heintz","Centre-Back",1993-08-15,27,"Germany","1.FC Köln","1.88","left","2018-07-01","1.FC Köln",NA,5e+06
"2020","https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555","Bundesliga","Europe","Germany",2020,"1.FSV Mainz 05","20","Edimilson Fernandes","Defensive Midfield",1996-04-15,25,"Switzerland","Stade Brestois 29","1.87","right","2019-07-01","West Ham United",NA,5e+06
"2020","https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854","Bundesliga","Europe","Germany",2020,"1.FC Köln","43","Emmanuel Dennis","Centre-Forward",1997-11-15,23,"Nigeria","Blackburn Rovers","1.75","right","2021-01-25","Club Brugge KV",NA,5e+06
"2020","https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547","Bundesliga","Europe","Germany",2020,"Eintracht Frankfurt","39","Gonçalo Paciência","Centre-Forward",1994-08-01,26,"Portugal","Sport Club do Recife","1.84","right","2018-07-12","FC Porto",NA,5e+06
"2020","https://www.transfermarkt.com/iago/profil/spieler/520468","Bundesliga","Europe","Germany",2020,"FC Augsburg","22","Iago","Left-Back",1997-03-23,24,"Brazil","Esporte Clube Bahia","1.81","left","2019-07-01","Sport Club Internacional",NA,5e+06
"2020","https://www.transfermarkt.com/janik-haberer/profil/spieler/177779","Bundesliga","Europe","Germany",2020,"SC Freiburg","19","Janik Haberer","Central Midfield",1994-04-02,27,"Germany","1.FC Union Berlin","1.87","right","2016-07-01","TSG 1899 Hoffenheim",NA,5e+06
"2020","https://www.transfermarkt.com/javi-martinez/profil/spieler/44017","Bundesliga","Europe","Germany",2020,"Bayern Munich","8","Javi Martínez","Centre-Back",1988-09-02,32,"Spain","Qatar SC","1.89","right","2012-08-29","Athletic Bilbao",NA,5e+06
"2020","https://www.transfermarkt.com/jean-paul-boetius/profil/spieler/182574","Bundesliga","Europe","Germany",2020,"1.FSV Mainz 05","5","Jean-Paul Boëtius","Attacking Midfield",1994-03-22,27,"Netherlands","SV Darmstadt 98","1.78","right","2018-08-27","Feyenoord Rotterdam",NA,5e+06
